datetime,Ta_2m,Ta_2m_uncertainty,PCP,Huma_2m,Huma_2m_Uncertainty,Irradiation,Irradiation_Uncertainty,Windspeed,Wind_direction,gRad2,gRaddown,Ts_10cm,Ts_60cm,date
2023-08-05T20:30:00Z,14.4,NA,0,94.5,NA,NA,NA,0.7,151,6,8,12.7,12.4,2023-08-05
2023-08-05T21:00:00Z,14.6,NA,0,92.8,NA,NA,NA,1,226,5,8,12.7,12.4,2023-08-05
2023-08-05T21:30:00Z,15.1,NA,0,89.6,NA,NA,NA,1,249,6,8,12.7,12.4,2023-08-05
2023-08-05T22:00:00Z,15.2,NA,0,89.2,NA,NA,NA,0.9,23,6,8,12.7,12.4,2023-08-05
2023-08-05T22:30:00Z,15.4,NA,0,87.4,NA,NA,NA,1,203,7,9,12.7,12.4,2023-08-05
2023-08-05T23:00:00Z,15.3,NA,0,88.5,NA,NA,NA,1.3,297,7,9,12.7,12.4,2023-08-05
2023-08-05T23:30:00Z,15.3,NA,0,87.5,NA,NA,NA,1.2,146,8,9,12.7,12.5,2023-08-05
2023-08-06T00:30:00Z,13.5,NA,1.3,98.9,NA,NA,NA,1.3,114,11,8,12.7,12.4,2023-08-06
2023-08-06T01:00:00Z,13,NA,0,100,NA,NA,NA,1,201,12,8,12.7,12.5,2023-08-06
2023-08-06T01:30:00Z,13.2,NA,0,100,NA,NA,NA,0.9,149,11,7,12.6,12.5,2023-08-06
2023-08-06T02:00:00Z,13.4,NA,0,100,NA,NA,NA,1.1,251,12,7,12.6,12.5,2023-08-06
2023-08-06T02:30:00Z,13.4,NA,0,99.6,NA,NA,NA,1.1,238,12,7,12.6,12.5,2023-08-06
2023-08-06T03:00:00Z,13.5,NA,0,99.2,NA,NA,NA,1.4,92,12,7,12.6,12.5,2023-08-06
2023-08-06T03:30:00Z,13.4,NA,0,98.1,NA,NA,NA,1.1,192,12,7,12.6,12.5,2023-08-06
2023-08-06T04:00:00Z,13.5,NA,0,96.3,NA,NA,NA,1.2,171,12,7,12.6,12.5,2023-08-06
2023-08-06T04:30:00Z,13.6,NA,0,95.2,NA,NA,NA,1.2,350,12,7,12.6,12.5,2023-08-06
2023-08-06T05:00:00Z,13.7,NA,0,93.4,NA,NA,NA,1.3,229,11,7,12.6,12.5,2023-08-06
2023-08-06T05:30:00Z,13.7,NA,0,93.1,NA,NA,NA,1.2,228,11,7,12.6,12.5,2023-08-06
2023-08-06T06:00:00Z,13.8,NA,0,91.7,NA,NA,NA,1.1,225,10,7,12.5,12.5,2023-08-06
2023-08-06T06:30:00Z,13.7,NA,0,91.6,NA,NA,NA,1,235,9,7,12.5,12.5,2023-08-06
2023-08-06T07:00:00Z,13.9,NA,0,90.1,NA,NA,NA,0.8,201,9,7,12.5,12.5,2023-08-06
2023-08-06T07:30:00Z,14.1,NA,0,89.7,NA,NA,NA,0.8,253,9,8,12.5,12.5,2023-08-06
2023-08-06T08:00:00Z,14.5,NA,0,89.6,NA,NA,NA,0.9,271,6,8,12.5,12.5,2023-08-06
2023-08-06T08:30:00Z,15.1,NA,0,90.1,NA,NA,NA,1.1,293,5,9,12.4,12.4,2023-08-06
2023-08-06T09:00:00Z,17.3,NA,0,85.1,NA,NA,NA,0.9,297,5,10,12.4,12.4,2023-08-06
2023-08-06T09:30:00Z,17.4,NA,0,84,NA,NA,NA,1.2,351,6,12,12.4,12.4,2023-08-06
2023-08-06T10:00:00Z,16.8,NA,0,85.2,NA,NA,NA,1.2,334,7,12,12.3,12.4,2023-08-06
2023-08-06T10:30:00Z,18.6,NA,0,81.7,NA,NA,NA,1.3,337,7,12,12.3,12.3,2023-08-06
2023-08-06T11:00:00Z,17.7,NA,0,82.2,NA,NA,NA,1.4,261,10,13,12.3,12.3,2023-08-06
2023-08-06T11:30:00Z,18.1,NA,0,80.9,NA,NA,NA,1.3,307,9,13,12.3,12.3,2023-08-06
2023-08-06T12:00:00Z,21.9,NA,0,69.9,NA,NA,NA,1.6,350,12,15,12.3,12.3,2023-08-06
2023-08-06T12:30:00Z,21,NA,0,69.9,NA,NA,NA,1.4,356,17,18,12.3,12.3,2023-08-06
2023-08-06T13:00:00Z,20.4,NA,0,72.4,NA,NA,NA,1.1,337,17,17,12.3,12.3,2023-08-06
2023-08-06T13:30:00Z,20.3,NA,0,71.4,NA,NA,NA,1,9,17,17,12.4,12.3,2023-08-06
2023-08-06T14:00:00Z,19.8,NA,0,70.2,NA,NA,NA,0.8,25,17,17,12.4,12.3,2023-08-06
2023-08-06T14:30:00Z,19.7,NA,0,72.6,NA,NA,NA,1,7,16,17,12.5,12.3,2023-08-06
2023-08-06T15:00:00Z,20.4,NA,0,71.5,NA,NA,NA,1,21,17,17,12.5,12.3,2023-08-06
2023-08-06T15:30:00Z,21.9,NA,0,68.6,NA,NA,NA,1.2,354,19,18,12.6,12.3,2023-08-06
2023-08-06T16:00:00Z,22.4,NA,0,66.2,NA,NA,NA,1.4,1,24,22,12.6,12.3,2023-08-06
2023-08-06T16:30:00Z,21.8,NA,0,66.6,NA,NA,NA,1.2,335,26,23,12.6,12.2,2023-08-06
2023-08-06T17:00:00Z,21.6,NA,0,67,NA,NA,NA,1,347,29,25,12.6,12.2,2023-08-06
2023-08-06T17:30:00Z,20.5,NA,0,68,NA,NA,NA,0.8,38,27,24,12.7,12.2,2023-08-06
2023-08-06T18:00:00Z,16.9,NA,0,77.9,NA,NA,NA,0.6,186,20,20,12.7,12.2,2023-08-06
2023-08-06T18:30:00Z,15.7,NA,0,85.8,NA,NA,NA,0.6,197,13,14,12.8,12.3,2023-08-06
2023-08-06T19:00:00Z,14.6,NA,0,92.9,NA,NA,NA,1,211,9,12,12.9,12.3,2023-08-06
2023-08-06T19:30:00Z,13.9,NA,0,98.9,NA,NA,NA,1.3,220,7,10,12.9,12.4,2023-08-06
2023-08-06T20:00:00Z,13.9,NA,0,99.3,NA,NA,NA,1,210,6,9,12.9,12.4,2023-08-06
2023-08-06T20:30:00Z,13.6,NA,0,100,NA,NA,NA,0.7,204,6,8,13,12.4,2023-08-06
2023-08-06T21:00:00Z,13.4,NA,0,100,NA,NA,NA,0.4,153,5,8,13,12.4,2023-08-06
2023-08-06T21:30:00Z,13.4,NA,0,100,NA,NA,NA,0.5,254,5,8,13,12.4,2023-08-06
2023-08-06T22:00:00Z,13.6,NA,0,100,NA,NA,NA,0.8,243,5,8,13,12.5,2023-08-06
2023-08-06T22:30:00Z,14.1,NA,0,99.4,NA,NA,NA,0.9,273,5,8,13,12.5,2023-08-06
2023-08-06T23:00:00Z,14.7,NA,0,96.4,NA,NA,NA,1,274,5,8,13,12.5,2023-08-06
2023-08-06T23:30:00Z,15.2,NA,0,92.8,NA,NA,NA,1.1,201,6,8,12.9,12.5,2023-08-06
2023-08-07T00:30:00Z,15,NA,0,91.9,NA,NA,NA,0.8,199,6,9,12.9,12.4,2023-08-07
2023-08-07T01:00:00Z,14.9,NA,0,91.7,NA,NA,NA,0.7,136,5,8,12.9,12.5,2023-08-07
2023-08-07T01:30:00Z,14.7,NA,0,92.3,NA,NA,NA,0.7,77,6,8,12.9,12.4,2023-08-07
2023-08-07T02:00:00Z,14,NA,0,96.4,NA,NA,NA,0.8,193,6,8,12.8,12.5,2023-08-07
2023-08-07T02:30:00Z,13.6,NA,0,99.5,NA,NA,NA,0.4,121,6,8,12.8,12.5,2023-08-07
2023-08-07T03:00:00Z,13,NA,0,100,NA,NA,NA,0.7,196,5,8,12.8,12.5,2023-08-07
2023-08-07T03:30:00Z,12.8,NA,0,100,NA,NA,NA,1.2,215,5,7,12.8,12.5,2023-08-07
2023-08-07T04:00:00Z,12.4,NA,0,100,NA,NA,NA,0.7,165,5,7,12.8,12.5,2023-08-07
2023-08-07T04:30:00Z,12.3,NA,0,100,NA,NA,NA,0.7,191,5,7,12.8,12.5,2023-08-07
2023-08-07T05:00:00Z,12.5,NA,0,100,NA,NA,NA,0.2,186,5,7,12.8,12.5,2023-08-07
2023-08-07T05:30:00Z,12.3,NA,0,100,NA,NA,NA,0.6,209,5,6,12.7,12.5,2023-08-07
2023-08-07T06:00:00Z,12.2,NA,0,100,NA,NA,NA,0.5,205,5,6,12.7,12.5,2023-08-07
2023-08-07T06:30:00Z,12.1,NA,0,100,NA,NA,NA,0.5,208,5,7,12.7,12.5,2023-08-07
2023-08-07T07:00:00Z,12.3,NA,0,100,NA,NA,NA,0.6,225,5,7,12.7,12.5,2023-08-07
2023-08-07T07:30:00Z,12.9,NA,0,100,NA,NA,NA,0.3,228,4,7,12.7,12.5,2023-08-07
2023-08-07T08:00:00Z,14.4,NA,0,100,NA,NA,NA,0.7,7,4,7,12.7,12.5,2023-08-07
2023-08-07T08:30:00Z,17,NA,0,95.9,NA,NA,NA,1,357,6,9,12.6,12.4,2023-08-07
2023-08-07T09:00:00Z,17.9,NA,0,92.2,NA,NA,NA,1,357,7,11,12.6,12.4,2023-08-07
2023-08-07T09:30:00Z,21,NA,0,80,NA,NA,NA,1.4,357,11,14,12.5,12.3,2023-08-07
2023-08-07T10:00:00Z,21.7,NA,0,73.5,NA,NA,NA,1.4,354,15,16,12.5,12.3,2023-08-07
2023-08-07T10:30:00Z,23.2,NA,0,65.5,NA,NA,NA,1.6,315,20,19,12.5,12.3,2023-08-07
2023-08-07T11:00:00Z,21.5,NA,0,67.5,NA,NA,NA,1.6,13,21,20,12.5,12.3,2023-08-07
2023-08-07T11:30:00Z,22.5,NA,0,65.3,NA,NA,NA,1.6,342,21,20,12.5,12.3,2023-08-07
2023-08-07T12:00:00Z,21.7,NA,0,66.6,NA,NA,NA,1.8,287,22,20,12.6,12.3,2023-08-07
2023-08-07T12:30:00Z,21.7,NA,0,65.1,NA,NA,NA,2,348,24,20,12.6,12.3,2023-08-07
2023-08-07T13:00:00Z,20,NA,0,68.8,NA,NA,NA,1.9,10,21,19,12.6,12.3,2023-08-07
2023-08-07T13:30:00Z,19.5,NA,0,72,NA,NA,NA,1.6,286,17,16,12.7,12.3,2023-08-07
2023-08-07T14:00:00Z,18.6,NA,0,75.3,NA,NA,NA,1.5,295,19,16,12.7,12.3,2023-08-07
2023-08-07T14:30:00Z,18.2,NA,0,76.1,NA,NA,NA,1.3,76,19,14,12.8,12.3,2023-08-07
2023-08-07T15:00:00Z,19.3,NA,0,75.8,NA,NA,NA,1.5,28,22,14,12.9,12.3,2023-08-07
2023-08-07T15:30:00Z,20.1,NA,0,73.5,NA,NA,NA,1.4,319,25,16,12.9,12.3,2023-08-07
2023-08-07T16:00:00Z,22.1,NA,0,66.9,NA,NA,NA,1.7,18,31,18,12.9,12.3,2023-08-07
2023-08-07T16:30:00Z,18,NA,0.7,76.7,NA,NA,NA,1,290,25,19,12.9,12.3,2023-08-07
2023-08-07T17:00:00Z,14.9,NA,1.4,97.7,NA,NA,NA,0.8,15,24,14,13,12.3,2023-08-07
2023-08-07T17:30:00Z,14.8,NA,0,100,NA,NA,NA,0.4,342,18,11,13,12.4,2023-08-07
2023-08-07T18:00:00Z,14.3,NA,0,100,NA,NA,NA,0.3,122,16,10,13.1,12.4,2023-08-07
2023-08-07T18:30:00Z,13.8,NA,0,100,NA,NA,NA,0.3,133,15,10,13.1,12.4,2023-08-07
2023-08-07T19:00:00Z,13.6,NA,0,100,NA,NA,NA,0.1,131,13,9,13.1,12.5,2023-08-07
2023-08-07T19:30:00Z,13.3,NA,0,100,NA,NA,NA,0.5,201,14,9,13.1,12.5,2023-08-07
2023-08-07T20:00:00Z,13.2,NA,0,100,NA,NA,NA,0.6,207,14,8,13.1,12.5,2023-08-07
2023-08-07T20:30:00Z,13.1,NA,0,100,NA,NA,NA,0.5,124,14,8,13.2,12.5,2023-08-07
2023-08-07T21:00:00Z,13.1,NA,0,100,NA,NA,NA,0.9,96,14,8,13.1,12.5,2023-08-07
2023-08-07T21:30:00Z,13.6,NA,0,100,NA,NA,NA,1.1,142,14,8,13.1,12.5,2023-08-07
2023-08-07T22:00:00Z,13.8,NA,0,99.9,NA,NA,NA,1.2,194,14,8,13.1,12.5,2023-08-07
2023-08-07T22:30:00Z,14.2,NA,0,98.6,NA,NA,NA,1.5,182,15,8,13.1,12.6,2023-08-07
2023-08-07T23:00:00Z,14.3,NA,0.3,97,NA,NA,NA,1.4,210,18,8,13.1,12.5,2023-08-07
2023-08-07T23:30:00Z,13.7,NA,1.5,99.9,NA,NA,NA,1.4,201,18,8,13.1,12.5,2023-08-07
2023-08-08T00:30:00Z,14,NA,0.5,97.6,NA,NA,NA,1.6,146,16,7,13.1,12.5,2023-08-08
2023-08-08T01:00:00Z,13.6,NA,0.1,100,NA,NA,NA,1.7,165,16,7,13.1,12.6,2023-08-08
2023-08-08T01:30:00Z,14.1,NA,0,98.3,NA,NA,NA,1.7,163,16,7,13,12.6,2023-08-08
2023-08-08T02:00:00Z,14,NA,0,97.1,NA,NA,NA,1.5,238,15,8,13,12.5,2023-08-08
2023-08-08T02:30:00Z,14.1,NA,0,96.9,NA,NA,NA,1.5,155,15,8,13,12.5,2023-08-08
2023-08-08T03:00:00Z,14.3,NA,0,93.9,NA,NA,NA,1.7,135,16,8,13,12.5,2023-08-08
2023-08-08T03:30:00Z,14.3,NA,0,93.4,NA,NA,NA,1.7,304,16,8,13,12.6,2023-08-08
2023-08-08T04:00:00Z,14.2,NA,0,93.4,NA,NA,NA,1.7,188,15,8,12.9,12.5,2023-08-08
2023-08-08T04:30:00Z,14.1,NA,0,92.6,NA,NA,NA,1.5,216,15,8,12.9,12.6,2023-08-08
2023-08-08T05:00:00Z,14,NA,0,92.1,NA,NA,NA,1.6,72,15,8,12.9,12.5,2023-08-08
2023-08-08T05:30:00Z,14.2,NA,0,91.8,NA,NA,NA,1.7,133,15,8,12.9,12.6,2023-08-08
2023-08-08T06:00:00Z,14.3,NA,0,91.7,NA,NA,NA,1.7,225,15,8,12.9,12.6,2023-08-08
2023-08-08T06:30:00Z,14.2,NA,0,92.7,NA,NA,NA,1.9,100,14,8,12.8,12.6,2023-08-08
2023-08-08T07:00:00Z,14.3,NA,0,91.5,NA,NA,NA,1.8,72,14,8,12.8,12.6,2023-08-08
2023-08-08T07:30:00Z,14.6,NA,0,90.3,NA,NA,NA,1.9,0,13,8,12.7,12.6,2023-08-08
2023-08-08T08:00:00Z,14.9,NA,0,89.6,NA,NA,NA,2,255,14,8,12.7,12.6,2023-08-08
2023-08-08T08:30:00Z,15.8,NA,0,86.6,NA,NA,NA,1.9,125,10,9,12.7,12.5,2023-08-08
2023-08-08T09:00:00Z,16.7,NA,0,83.3,NA,NA,NA,2.1,323,10,10,12.7,12.5,2023-08-08
2023-08-08T09:30:00Z,17.9,NA,0,78.9,NA,NA,NA,1.9,258,15,12,12.6,12.5,2023-08-08
2023-08-08T10:00:00Z,18.1,NA,0,78.8,NA,NA,NA,2.1,322,16,13,12.6,12.4,2023-08-08
2023-08-08T10:30:00Z,19.5,NA,0,73.4,NA,NA,NA,2.3,339,12,13,12.6,12.4,2023-08-08
2023-08-08T11:00:00Z,19.1,NA,0,75,NA,NA,NA,2,6,13,14,12.6,12.4,2023-08-08
2023-08-08T11:30:00Z,16.8,NA,0.1,82.7,NA,NA,NA,1.9,308,13,14,12.6,12.4,2023-08-08
2023-08-08T12:00:00Z,15.8,NA,0.9,92.7,NA,NA,NA,1.7,304,11,12,12.6,12.4,2023-08-08
2023-08-08T12:30:00Z,15,NA,0.7,98.8,NA,NA,NA,1.4,281,16,11,12.7,12.5,2023-08-08
2023-08-08T13:00:00Z,16.9,NA,0,95.3,NA,NA,NA,1.6,318,16,11,12.7,12.5,2023-08-08
2023-08-08T13:30:00Z,17.5,NA,0,87.6,NA,NA,NA,1.5,324,18,13,12.7,12.4,2023-08-08
2023-08-08T14:00:00Z,17.8,NA,0,86.5,NA,NA,NA,1.4,317,18,13,12.7,12.4,2023-08-08
2023-08-08T14:30:00Z,18.1,NA,0.1,82.2,NA,NA,NA,1.2,275,16,14,12.7,12.4,2023-08-08
2023-08-08T15:00:00Z,15.6,NA,0.2,95.2,NA,NA,NA,1.2,278,17,13,12.7,12.4,2023-08-08
2023-08-08T15:30:00Z,18.1,NA,0,90.9,NA,NA,NA,1.4,297,15,12,12.7,12.4,2023-08-08
2023-08-08T16:00:00Z,21,NA,0,77.4,NA,NA,NA,1.7,288,17,17,12.7,12.4,2023-08-08
2023-08-08T16:30:00Z,19.2,NA,0,77.5,NA,NA,NA,1.4,347,18,19,12.7,12.3,2023-08-08
2023-08-08T17:00:00Z,19,NA,0,77.7,NA,NA,NA,1.2,319,17,17,12.8,12.3,2023-08-08
2023-08-08T17:30:00Z,17.4,NA,0,81.8,NA,NA,NA,1,349,13,15,12.8,12.4,2023-08-08
2023-08-08T18:00:00Z,16.7,NA,0,83.5,NA,NA,NA,1.1,182,10,13,12.9,12.4,2023-08-08
2023-08-08T18:30:00Z,15.9,NA,0,86.1,NA,NA,NA,1,216,8,12,13,12.5,2023-08-08
2023-08-08T19:00:00Z,15.5,NA,0,88.2,NA,NA,NA,1.3,268,6,10,13,12.5,2023-08-08
2023-08-08T19:30:00Z,15.9,NA,0,86.3,NA,NA,NA,0.9,218,6,10,13,12.5,2023-08-08
2023-08-08T20:00:00Z,14.9,NA,2.6,92,NA,NA,NA,1.2,141,14,9,13,12.5,2023-08-08
2023-08-08T20:30:00Z,13.6,NA,0.4,99.9,NA,NA,NA,1.2,261,19,8,13,12.6,2023-08-08
2023-08-08T21:00:00Z,13.9,NA,0,99.9,NA,NA,NA,1.4,315,16,8,13.1,12.6,2023-08-08
2023-08-08T21:30:00Z,14,NA,0,100,NA,NA,NA,1.4,85,16,8,13.1,12.5,2023-08-08
2023-08-08T22:00:00Z,14.4,NA,0,98.8,NA,NA,NA,1.5,286,15,8,13.1,12.6,2023-08-08
2023-08-08T22:30:00Z,14.8,NA,0,94,NA,NA,NA,1.5,311,15,8,13,12.6,2023-08-08
2023-08-08T23:00:00Z,14.9,NA,0,93.3,NA,NA,NA,1.6,213,17,9,13,12.6,2023-08-08
2023-08-08T23:30:00Z,14.9,NA,0,91.8,NA,NA,NA,1.7,307,16,9,13,12.6,2023-08-08
2023-08-09T00:30:00Z,14.7,NA,0,92.4,NA,NA,NA,1.6,328,16,9,13,12.6,2023-08-09
2023-08-09T01:00:00Z,14.7,NA,0,91.2,NA,NA,NA,1.6,216,16,8,13,12.6,2023-08-09
2023-08-09T01:30:00Z,14.7,NA,0,90.5,NA,NA,NA,1.6,292,15,8,13,12.6,2023-08-09
2023-08-09T02:00:00Z,14.7,NA,0,90.1,NA,NA,NA,1.3,281,14,9,13,12.6,2023-08-09
2023-08-09T02:30:00Z,14.6,NA,0,91.2,NA,NA,NA,1.2,248,14,8,12.9,12.6,2023-08-09
2023-08-09T03:00:00Z,13.7,NA,0.8,97.2,NA,NA,NA,1.2,287,23,8,12.9,12.6,2023-08-09
2023-08-09T03:30:00Z,13.4,NA,0,100,NA,NA,NA,1.2,207,20,7,12.9,12.6,2023-08-09
2023-08-09T04:00:00Z,13.4,NA,0.8,100,NA,NA,NA,1.2,248,22,7,12.9,12.6,2023-08-09
2023-08-09T04:30:00Z,13.1,NA,0.7,100,NA,NA,NA,1.4,244,21,7,12.9,12.6,2023-08-09
2023-08-09T05:00:00Z,13.1,NA,0.1,100,NA,NA,NA,1.5,198,17,7,12.9,12.6,2023-08-09
2023-08-09T05:30:00Z,13,NA,0.6,100,NA,NA,NA,1.5,175,20,7,12.8,12.6,2023-08-09
2023-08-09T06:00:00Z,12.9,NA,0.4,100,NA,NA,NA,1.9,139,22,7,12.8,12.6,2023-08-09
2023-08-09T06:30:00Z,12.7,NA,0,100,NA,NA,NA,1.6,311,17,7,12.8,12.6,2023-08-09
2023-08-09T07:00:00Z,12.8,NA,0,99.9,NA,NA,NA,1.9,230,16,6,12.8,12.7,2023-08-09
2023-08-09T07:30:00Z,13.3,NA,0,99.5,NA,NA,NA,1.9,271,16,7,12.7,12.6,2023-08-09
2023-08-09T08:00:00Z,13.1,NA,0.1,100,NA,NA,NA,1.5,294,16,7,12.7,12.6,2023-08-09
2023-08-09T08:30:00Z,13.5,NA,0.1,98.6,NA,NA,NA,1.9,330,14,7,12.7,12.6,2023-08-09
2023-08-09T09:00:00Z,13.4,NA,0.2,99.6,NA,NA,NA,1.8,319,14,8,12.7,12.6,2023-08-09
2023-08-09T09:30:00Z,13.1,NA,0.7,99.9,NA,NA,NA,1.8,284,21,7,12.6,12.6,2023-08-09
2023-08-09T10:00:00Z,13.5,NA,0.9,100,NA,NA,NA,1.7,169,22,7,12.7,12.6,2023-08-09
2023-08-09T10:30:00Z,13.9,NA,0.5,100,NA,NA,NA,2.1,112,24,8,12.6,12.6,2023-08-09
2023-08-09T11:00:00Z,14.1,NA,0.2,100,NA,NA,NA,2.2,98,24,8,12.6,12.6,2023-08-09
2023-08-09T11:30:00Z,15.1,NA,0.1,98,NA,NA,NA,2.1,109,18,8,12.6,12.6,2023-08-09
2023-08-09T12:00:00Z,15.2,NA,0,96.8,NA,NA,NA,1.9,357,17,9,12.6,12.5,2023-08-09
2023-08-09T12:30:00Z,15.4,NA,0,95.4,NA,NA,NA,2,250,16,10,12.6,12.5,2023-08-09
2023-08-09T13:00:00Z,15,NA,0,97.8,NA,NA,NA,1.9,300,16,10,12.5,12.5,2023-08-09
2023-08-09T13:30:00Z,14.7,NA,0.4,98.4,NA,NA,NA,1.5,213,16,10,12.6,12.5,2023-08-09
2023-08-09T14:00:00Z,14.9,NA,0,99,NA,NA,NA,1.6,294,16,9,12.6,12.5,2023-08-09
2023-08-09T14:30:00Z,16.3,NA,0,92.8,NA,NA,NA,1.6,355,16,10,12.6,12.5,2023-08-09
2023-08-09T15:00:00Z,17.1,NA,0,89,NA,NA,NA,1.4,323,16,11,12.5,12.5,2023-08-09
2023-08-09T15:30:00Z,16,NA,0.7,90.7,NA,NA,NA,1.5,272,16,11,12.5,12.5,2023-08-09
2023-08-09T16:00:00Z,13.8,NA,4.9,99.9,NA,NA,NA,1.4,303,25,10,12.6,12.5,2023-08-09
2023-08-09T16:30:00Z,14.3,NA,0,100,NA,NA,NA,1.4,343,18,9,12.6,12.6,2023-08-09
2023-08-09T17:00:00Z,14.3,NA,0,100,NA,NA,NA,1.4,301,16,8,12.6,12.6,2023-08-09
2023-08-09T17:30:00Z,14.4,NA,0,99.2,NA,NA,NA,1.4,266,17,9,12.6,12.6,2023-08-09
2023-08-09T18:00:00Z,14.4,NA,0,97.8,NA,NA,NA,1.4,2,17,9,12.6,12.6,2023-08-09
2023-08-09T18:30:00Z,14.4,NA,0,96.5,NA,NA,NA,1.2,274,16,9,12.6,12.6,2023-08-09
2023-08-09T19:00:00Z,14.4,NA,0,96.5,NA,NA,NA,1.3,201,17,8,12.6,12.5,2023-08-09
2023-08-09T19:30:00Z,14.5,NA,0,94.9,NA,NA,NA,1.1,192,18,8,12.6,12.6,2023-08-09
2023-08-09T20:00:00Z,14.2,NA,0,96.3,NA,NA,NA,1.3,259,17,8,12.6,12.6,2023-08-09
2023-08-09T20:30:00Z,14.3,NA,0,95.3,NA,NA,NA,1.2,243,17,9,12.6,12.6,2023-08-09
2023-08-09T21:00:00Z,14.4,NA,0,93.4,NA,NA,NA,1.1,164,17,8,12.6,12.6,2023-08-09
2023-08-09T21:30:00Z,14.4,NA,0,94.4,NA,NA,NA,1.3,266,17,8,12.6,12.6,2023-08-09
2023-08-09T22:00:00Z,14.4,NA,0,94.1,NA,NA,NA,1.3,308,17,8,12.6,12.5,2023-08-09
2023-08-09T22:30:00Z,14.4,NA,0,94.8,NA,NA,NA,1.1,187,16,8,12.6,12.6,2023-08-09
2023-08-09T23:00:00Z,14.4,NA,0,93,NA,NA,NA,1.2,323,17,8,12.5,12.6,2023-08-09
2023-08-09T23:30:00Z,14.6,NA,0,91.8,NA,NA,NA,1.2,249,17,8,12.6,12.6,2023-08-09
2023-08-10T00:30:00Z,14.8,NA,0,89.9,NA,NA,NA,1.1,231,16,9,12.5,12.6,2023-08-10
2023-08-10T01:00:00Z,14.7,NA,0,90.1,NA,NA,NA,1.1,211,15,8,12.5,12.5,2023-08-10
2023-08-10T01:30:00Z,14.6,NA,0,89.5,NA,NA,NA,0.9,327,16,8,12.5,12.6,2023-08-10
2023-08-10T02:00:00Z,14.6,NA,0,89.3,NA,NA,NA,1,197,15,9,12.5,12.5,2023-08-10
2023-08-10T02:30:00Z,14.2,NA,0,89.4,NA,NA,NA,0.8,204,15,9,12.5,12.5,2023-08-10
2023-08-10T03:00:00Z,14.2,NA,0,89.4,NA,NA,NA,1.1,285,14,8,12.5,12.5,2023-08-10
2023-08-10T03:30:00Z,14,NA,0,91.6,NA,NA,NA,1,239,14,8,12.5,12.6,2023-08-10
2023-08-10T04:00:00Z,14.1,NA,0,91.6,NA,NA,NA,1.2,320,14,8,12.4,12.6,2023-08-10
2023-08-10T04:30:00Z,14,NA,0,92,NA,NA,NA,1.3,358,13,8,12.4,12.5,2023-08-10
2023-08-10T05:00:00Z,14,NA,0,92.2,NA,NA,NA,1.3,279,13,8,12.4,12.5,2023-08-10
2023-08-10T05:30:00Z,13.7,NA,0,93.3,NA,NA,NA,1.1,277,13,8,12.4,12.5,2023-08-10
2023-08-10T06:00:00Z,13.7,NA,0,92.7,NA,NA,NA,1.4,319,12,7,12.4,12.5,2023-08-10
2023-08-10T06:30:00Z,13.8,NA,0,92.7,NA,NA,NA,1.3,335,12,7,12.4,12.6,2023-08-10
2023-08-10T07:00:00Z,13.7,NA,0,92,NA,NA,NA,1.1,136,11,7,12.3,12.5,2023-08-10
2023-08-10T07:30:00Z,13.9,NA,0,92.6,NA,NA,NA,0.9,242,11,7,12.3,12.5,2023-08-10
2023-08-10T08:00:00Z,15.1,NA,0,89.5,NA,NA,NA,1.1,257,10,8,12.3,12.5,2023-08-10
2023-08-10T08:30:00Z,16.5,NA,0,85.5,NA,NA,NA,1.4,237,12,9,12.3,12.4,2023-08-10
2023-08-10T09:00:00Z,18.4,NA,0,80.2,NA,NA,NA,1.3,318,14,11,12.3,12.4,2023-08-10
2023-08-10T09:30:00Z,18.4,NA,0,79.2,NA,NA,NA,1.4,310,15,13,12.2,12.4,2023-08-10
2023-08-10T10:00:00Z,20.3,NA,0.1,75.2,NA,NA,NA,1.5,2,16,14,12.2,12.3,2023-08-10
2023-08-10T10:30:00Z,22.1,NA,0,68.2,NA,NA,NA,1.6,313,20,17,12.2,12.3,2023-08-10
2023-08-10T11:00:00Z,21.4,NA,0,69,NA,NA,NA,1.6,312,22,19,12.2,12.3,2023-08-10
2023-08-10T11:30:00Z,22.7,NA,0,67.1,NA,NA,NA,1.7,343,23,19,12.2,12.3,2023-08-10
2023-08-10T12:00:00Z,21.9,NA,0,67.6,NA,NA,NA,1.7,354,24,21,12.2,12.3,2023-08-10
2023-08-10T12:30:00Z,22.5,NA,0,66.6,NA,NA,NA,1.8,338,23,20,12.3,12.3,2023-08-10
2023-08-10T13:00:00Z,21.9,NA,0,68.5,NA,NA,NA,1.6,314,24,21,12.3,12.3,2023-08-10
2023-08-10T13:30:00Z,22.3,NA,0,67.3,NA,NA,NA,1.8,323,25,21,12.3,12.3,2023-08-10
2023-08-10T14:00:00Z,20.7,NA,0,70.6,NA,NA,NA,1.5,9,23,20,12.4,12.3,2023-08-10
2023-08-10T14:30:00Z,22.8,NA,0,65.5,NA,NA,NA,1.8,346,25,20,12.5,12.3,2023-08-10
2023-08-10T15:00:00Z,19.9,NA,0,73.7,NA,NA,NA,1.1,208,23,19,12.5,12.3,2023-08-10
2023-08-10T15:30:00Z,20,NA,0,72.7,NA,NA,NA,1,37,20,17,12.6,12.3,2023-08-10
2023-08-10T16:00:00Z,21.4,NA,0,69.4,NA,NA,NA,1,317,21,18,12.7,12.3,2023-08-10
